source,target,weight,start,end
E018,E126,1,1887-05-31,1887-05-31
E018,E137,1,1887-05-31,1887-05-31
E018,E138,1,1887-05-31,1887-05-31
E018,E139,1,1887-05-31,1887-05-31
E018,E140,1,1887-05-31,1887-05-31
E018,E147,1,1887-05-31,1887-05-31
E018,E148,1,1887-05-31,1887-05-31
E019,E025,1,1887-05-31,1887-05-31
E019,E027,1,1887-05-31,1887-05-31
E019,E031,1,1887-05-31,1887-05-31
E019,E032,1,1887-05-31,1887-05-31
E019,E033,1,1887-05-31,1887-05-31
E019,E034,1,1887-05-31,1887-05-31
E019,E037,1,1887-01-28,1887-01-28
E019,E039,1,1887-05-31,1887-05-31
E019,E040,1,1887-05-31,1887-05-31
E019,E041,1,1887-05-31,1887-05-31
E019,E042,1,1887-05-31,1887-05-31
E019,E043,1,1887-05-31,1887-05-31
E019,E052,1,1887-05-31,1887-05-31
E019,E053,1,1887-05-31,1887-05-31
E019,E054,1,1887-05-31,1887-05-31
E019,E055,1,1887-05-31,1887-05-31
E019,E061,1,1887-05-31,1887-05-31
E019,E062,1,1887-05-31,1887-05-31
E019,E063,1,1887-05-31,1887-05-31
E019,E064,1,1887-05-31,1887-05-31
E019,E065,1,1887-05-31,1887-05-31
E019,E074,1,1887-05-31,1887-05-31
E019,E075,1,1887-05-31,1887-05-31
E019,E076,1,1887-05-31,1887-05-31
E019,E081,1,1887-05-31,1887-05-31
E019,E082,1,1887-05-31,1887-05-31
E019,E083,1,1887-01-28,1887-01-28
E019,E085,1,1887-05-31,1887-05-31
E019,E088,1,1887-01-28,1887-01-28
E019,E089,1,1887-01-28,1887-01-28
E019,E090,1,1887-01-28,1887-01-28
E019,E091,1,1887-01-28,1887-01-28
E019,E096,1,1887-05-31,1887-05-31
E019,E097,1,1887-05-31,1887-05-31
E019,E098,1,1887-05-31,1887-05-31
E019,E099,1,1887-05-31,1887-05-31
E019,E100,1,1887-05-31,1887-05-31
E019,E101,1,1887-05-31,1887-05-31
E019,E102,1,1887-05-31,1887-05-31
E019,E110,1,1887-05-31,1887-05-31
E019,E111,1,1887-05-31,1887-05-31
E019,E112,1,1887-05-31,1887-05-31
E019,E113,1,1887-05-31,1887-05-31
E019,E116,1,1887-05-31,1887-05-31
E019,E117,1,1887-05-31,1887-05-31
E019,E118,1,1887-01-28,1887-01-28
E019,E124,1,1887-05-31,1887-05-31
E019,E125,1,1887-05-31,1887-05-31
E019,E126,1,1887-05-31,1887-05-31
E019,E137,1,1887-05-31,1887-05-31
E019,E138,1,1887-05-31,1887-05-31
E019,E139,1,1887-05-31,1887-05-31
E019,E140,1,1887-05-31,1887-05-31
E019,E147,1,1887-05-31,1887-05-31
E019,E148,1,1887-05-31,1887-05-31
E021,E035,1,1886-10-01,1886-10-01
E022,E028,1,1886-10-20,1886-10-20
E023,E036,1,1887-01-26,1887-01-26
E023,E044,1,1887-01-26,1887-01-26
E023,E049,1,1887-01-26,1887-01-26
E023,E070,1,1887-01-26,1887-01-26
E023,E076,1,1887-01-26,1887-01-26
E023,E078,1,1887-01-26,1887-01-26
E023,E087,1,1887-01-26,1887-01-26
E023,E088,1,1887-01-26,1887-01-26
E023,E107,1,1887-01-26,1887-01-26
E023,E142,1,1887-01-26,1887-01-26
E024,E144,1,1887-02-14,1887-02-14
E025,E027,1,1887-05-31,1887-05-31
E025,E031,1,1887-05-31,1887-05-31
E025,E032,1,1887-05-31,1887-05-31
E025,E033,1,1887-05-31,1887-05-31
E025,E034,1,1887-05-31,1887-05-31
E025,E039,1,1887-05-31,1887-05-31
E025,E040,1,1887-05-31,1887-05-31
E025,E041,1,1887-05-31,1887-05-31
E025,E042,1,1887-05-31,1887-05-31
E025,E043,1,1887-05-31,1887-05-31
E025,E044,1,1887-02-18,1887-02-18
E025,E045,1,1887-02-19,1887-02-19
E025,E046,1,1887-02-20,1887-02-20
E025,E052,1,1887-05-31,1887-05-31
E025,E053,1,1887-05-31,1887-05-31
E025,E054,1,1887-05-31,1887-05-31
E025,E055,1,1887-05-31,1887-05-31
E025,E057,1,1887-05-10,1887-05-10
E025,E058,1,1887-05-10,1887-05-10
E025,E059,1,1887-05-10,1887-05-10
E025,E060,1,1887-05-21,1887-05-21
E025,E061,1,1887-05-31,1887-05-31
E025,E062,1,1887-05-31,1887-05-31
E025,E063,1,1887-05-31,1887-05-31
E025,E064,1,1887-05-31,1887-05-31
E025,E065,1,1887-05-31,1887-05-31
E025,E073,1,1887-05-10,1887-05-10
E025,E074,1,1887-05-31,1887-05-31
E025,E075,1,1887-05-31,1887-05-31
E025,E076,1,1887-05-31,1887-05-31
E025,E078,1,1887-05-21,1887-05-21
E025,E081,1,1887-05-31,1887-05-31
E025,E082,1,1887-05-31,1887-05-31
E025,E085,1,1887-05-31,1887-05-31
E025,E091,1,1887-05-10,1887-05-10
E025,E096,1,1887-05-31,1887-05-31
E025,E097,1,1887-05-31,1887-05-31
E025,E098,1,1887-05-31,1887-05-31
E025,E099,1,1887-05-31,1887-05-31
E025,E100,1,1887-05-31,1887-05-31
E025,E101,1,1887-05-31,1887-05-31
E025,E102,1,1887-05-31,1887-05-31
E025,E109,1,1887-05-21,1887-05-21
E025,E110,1,1887-05-31,1887-05-31
E025,E111,1,1887-05-31,1887-05-31
E025,E112,1,1887-05-31,1887-05-31
E025,E113,1,1887-05-31,1887-05-31
E025,E116,1,1887-05-31,1887-05-31
E025,E117,1,1887-05-31,1887-05-31
E025,E121,1,1887-02-20,1887-02-20
E025,E122,1,1887-02-20,1887-02-20
E025,E124,1,1887-05-31,1887-05-31
E025,E125,1,1887-05-31,1887-05-31
E025,E126,1,1887-05-31,1887-05-31
E025,E128,2,1887-02-18,1887-02-20
E025,E130,2,1887-05-10,1887-05-21
E025,E131,1,1887-02-18,1887-02-18
E025,E134,1,1887-05-10,1887-05-10
E025,E135,1,1887-05-10,1887-05-10
E025,E136,1,1887-05-10,1887-05-10
E025,E137,1,1887-05-31,1887-05-31
E025,E138,1,1887-05-31,1887-05-31
E025,E139,1,1887-05-31,1887-05-31
E025,E140,1,1887-05-31,1887-05-31
E025,E142,1,1887-02-19,1887-02-19
E025,E146,1,1887-05-10,1887-05-10
E025,E147,1,1887-05-31,1887-05-31
E025,E148,1,1887-05-31,1887-05-31
E026,E050,1,1887-04-18,1887-04-18
E026,E051,1,1887-04-18,1887-04-18
E026,E122,1,1887-04-18,1887-04-18
E026,E142,1,1887-04-15,1887-04-15
E027,E031,1,1887-05-31,1887-05-31
E027,E032,1,1887-05-31,1887-05-31
E027,E033,1,1887-05-31,1887-05-31
E027,E034,1,1887-05-31,1887-05-31
E027,E039,1,1887-05-31,1887-05-31
E027,E040,1,1887-05-31,1887-05-31
E027,E041,1,1887-05-31,1887-05-31
E027,E042,1,1887-05-31,1887-05-31
E027,E043,1,1887-05-31,1887-05-31
E027,E052,1,1887-05-31,1887-05-31
E027,E053,1,1887-05-31,1887-05-31
E027,E054,1,1887-05-31,1887-05-31
E027,E055,1,1887-05-31,1887-05-31
E027,E061,1,1887-05-31,1887-05-31
E027,E062,1,1887-05-31,1887-05-31
E027,E063,1,1887-05-31,1887-05-31
E027,E064,1,1887-05-31,1887-05-31
E027,E065,1,1887-05-31,1887-05-31
E027,E074,1,1887-05-31,1887-05-31
E027,E075,1,1887-05-31,1887-05-31
E027,E076,1,1887-05-31,1887-05-31
E027,E081,1,1887-05-31,1887-05-31
E027,E082,1,1887-05-31,1887-05-31
E027,E085,1,1887-05-31,1887-05-31
E027,E096,1,1887-05-31,1887-05-31
E027,E097,1,1887-05-31,1887-05-31
E027,E098,1,1887-05-31,1887-05-31
E027,E099,1,1887-05-31,1887-05-31
E027,E100,1,1887-05-31,1887-05-31
E027,E101,1,1887-05-31,1887-05-31
E027,E102,1,1887-05-31,1887-05-31
E027,E110,1,1887-05-31,1887-05-31
E027,E111,1,1887-05-31,1887-05-31
E027,E112,1,1887-05-31,1887-05-31
E027,E113,1,1887-05-31,1887-05-31
E027,E116,1,1887-05-31,1887-05-31
E027,E117,1,1887-05-31,1887-05-31
E027,E124,1,1887-05-31,1887-05-31
E027,E125,1,1887-05-31,1887-05-31
E027,E126,1,1887-05-31,1887-05-31
E027,E137,1,1887-05-31,1887-05-31
E027,E138,1,1887-05-31,1887-05-31
E027,E139,1,1887-05-31,1887-05-31
E027,E140,1,1887-05-31,1887-05-31
E027,E147,1,1887-05-31,1887-05-31
E027,E148,1,1887-05-31,1887-05-31
E029,E088,1,1887-01-31,1887-01-31
E031,E032,1,1887-05-31,1887-05-31
E031,E033,1,1887-05-31,1887-05-31
E031,E034,1,1887-05-31,1887-05-31
E031,E039,1,1887-05-31,1887-05-31
E031,E040,1,1887-05-31,1887-05-31
E031,E041,1,1887-05-31,1887-05-31
E031,E042,1,1887-05-31,1887-05-31
E031,E043,1,1887-05-31,1887-05-31
E031,E052,1,1887-05-31,1887-05-31
E031,E053,1,1887-05-31,1887-05-31
E031,E054,1,1887-05-31,1887-05-31
E031,E055,1,1887-05-31,1887-05-31
E031,E061,1,1887-05-31,1887-05-31
E031,E062,1,1887-05-31,1887-05-31
E031,E063,1,1887-05-31,1887-05-31
E031,E064,1,1887-05-31,1887-05-31
E031,E065,1,1887-05-31,1887-05-31
E031,E074,1,1887-05-31,1887-05-31
E031,E075,1,1887-05-31,1887-05-31
E031,E076,1,1887-05-31,1887-05-31
E031,E081,1,1887-05-31,1887-05-31
E031,E082,1,1887-05-31,1887-05-31
E031,E085,1,1887-05-31,1887-05-31
E031,E096,1,1887-05-31,1887-05-31
E031,E097,1,1887-05-31,1887-05-31
E031,E098,1,1887-05-31,1887-05-31
E031,E099,1,1887-05-31,1887-05-31
E031,E100,1,1887-05-31,1887-05-31
E031,E101,1,1887-05-31,1887-05-31
E031,E102,1,1887-05-31,1887-05-31
E031,E110,1,1887-05-31,1887-05-31
E031,E111,1,1887-05-31,1887-05-31
E031,E112,1,1887-05-31,1887-05-31
E031,E113,1,1887-05-31,1887-05-31
E031,E116,1,1887-05-31,1887-05-31
E031,E117,1,1887-05-31,1887-05-31
E031,E124,1,1887-05-31,1887-05-31
E031,E125,1,1887-05-31,1887-05-31
E031,E126,1,1887-05-31,1887-05-31
E031,E137,1,1887-05-31,1887-05-31
E031,E138,1,1887-05-31,1887-05-31
E031,E139,1,1887-05-31,1887-05-31
E031,E140,1,1887-05-31,1887-05-31
E031,E147,1,1887-05-31,1887-05-31
E031,E148,1,1887-05-31,1887-05-31
E032,E033,1,1887-05-31,1887-05-31
E032,E034,1,1887-05-31,1887-05-31
E032,E039,1,1887-05-31,1887-05-31
E032,E040,1,1887-05-31,1887-05-31
E032,E041,1,1887-05-31,1887-05-31
E032,E042,1,1887-05-31,1887-05-31
E032,E043,1,1887-05-31,1887-05-31
E032,E052,1,1887-05-31,1887-05-31
E032,E053,1,1887-05-31,1887-05-31
E032,E054,1,1887-05-31,1887-05-31
E032,E055,1,1887-05-31,1887-05-31
E032,E061,1,1887-05-31,1887-05-31
E032,E062,1,1887-05-31,1887-05-31
E032,E063,1,1887-05-31,1887-05-31
E032,E064,1,1887-05-31,1887-05-31
E032,E065,1,1887-05-31,1887-05-31
E032,E074,1,1887-05-31,1887-05-31
E032,E075,1,1887-05-31,1887-05-31
E032,E076,1,1887-05-31,1887-05-31
E032,E081,1,1887-05-31,1887-05-31
E032,E082,1,1887-05-31,1887-05-31
E032,E085,1,1887-05-31,1887-05-31
E032,E096,1,1887-05-31,1887-05-31
E032,E097,1,1887-05-31,1887-05-31
E032,E098,1,1887-05-31,1887-05-31
E032,E099,1,1887-05-31,1887-05-31
E032,E100,1,1887-05-31,1887-05-31
E032,E101,1,1887-05-31,1887-05-31
E032,E102,1,1887-05-31,1887-05-31
E032,E110,1,1887-05-31,1887-05-31
E032,E111,1,1887-05-31,1887-05-31
E032,E112,1,1887-05-31,1887-05-31
E032,E113,1,1887-05-31,1887-05-31
E032,E116,1,1887-05-31,1887-05-31
E032,E117,1,1887-05-31,1887-05-31
E032,E124,1,1887-05-31,1887-05-31
E032,E125,1,1887-05-31,1887-05-31
E032,E126,1,1887-05-31,1887-05-31
E032,E137,1,1887-05-31,1887-05-31
E032,E138,1,1887-05-31,1887-05-31
E032,E139,1,1887-05-31,1887-05-31
E032,E140,1,1887-05-31,1887-05-31
E032,E147,1,1887-05-31,1887-05-31
E032,E148,1,1887-05-31,1887-05-31
E033,E034,1,1887-05-31,1887-05-31
E033,E039,1,1887-05-31,1887-05-31
E033,E040,1,1887-05-31,1887-05-31
E033,E041,1,1887-05-31,1887-05-31
E033,E042,1,1887-05-31,1887-05-31
E033,E043,1,1887-05-31,1887-05-31
E033,E052,1,1887-05-31,1887-05-31
E033,E053,1,1887-05-31,1887-05-31
E033,E054,1,1887-05-31,1887-05-31
E033,E055,1,1887-05-31,1887-05-31
E033,E061,1,1887-05-31,1887-05-31
E033,E062,1,1887-05-31,1887-05-31
E033,E063,1,1887-05-31,1887-05-31
E033,E064,1,1887-05-31,1887-05-31
E033,E065,1,1887-05-31,1887-05-31
E033,E074,1,1887-05-31,1887-05-31
E033,E075,1,1887-05-31,1887-05-31
E033,E076,1,1887-05-31,1887-05-31
E033,E081,1,1887-05-31,1887-05-31
E033,E082,1,1887-05-31,1887-05-31
E033,E085,1,1887-05-31,1887-05-31
E033,E096,1,1887-05-31,1887-05-31
E033,E097,1,1887-05-31,1887-05-31
E033,E098,1,1887-05-31,1887-05-31
E033,E099,1,1887-05-31,1887-05-31
E033,E100,1,1887-05-31,1887-05-31
E033,E101,1,1887-05-31,1887-05-31
E033,E102,1,1887-05-31,1887-05-31
E033,E110,1,1887-05-31,1887-05-31
E033,E111,1,1887-05-31,1887-05-31
E033,E112,1,1887-05-31,1887-05-31
E033,E113,1,1887-05-31,1887-05-31
E033,E116,1,1887-05-31,1887-05-31
E033,E117,1,1887-05-31,1887-05-31
E033,E124,1,1887-05-31,1887-05-31
E033,E125,1,1887-05-31,1887-05-31
E033,E126,1,1887-05-31,1887-05-31
E033,E137,1,1887-05-31,1887-05-31
E033,E138,1,1887-05-31,1887-05-31
E033,E139,1,1887-05-31,1887-05-31
E033,E140,1,1887-05-31,1887-05-31
E033,E147,1,1887-05-31,1887-05-31
E033,E148,1,1887-05-31,1887-05-31
E034,E039,1,1887-05-31,1887-05-31
E034,E040,1,1887-05-31,1887-05-31
E034,E041,1,1887-05-31,1887-05-31
E034,E042,1,1887-05-31,1887-05-31
E034,E043,1,1887-05-31,1887-05-31
E034,E052,1,1887-05-31,1887-05-31
E034,E053,1,1887-05-31,1887-05-31
E034,E054,1,1887-05-31,1887-05-31
E034,E055,1,1887-05-31,1887-05-31
E034,E061,1,1887-05-31,1887-05-31
E034,E062,1,1887-05-31,1887-05-31
E034,E063,1,1887-05-31,1887-05-31
E034,E064,1,1887-05-31,1887-05-31
E034,E065,1,1887-05-31,1887-05-31
E034,E074,1,1887-05-31,1887-05-31
E034,E075,1,1887-05-31,1887-05-31
E034,E076,1,1887-05-31,1887-05-31
E034,E081,1,1887-05-31,1887-05-31
E034,E082,1,1887-05-31,1887-05-31
E034,E085,1,1887-05-31,1887-05-31
E034,E096,1,1887-05-31,1887-05-31
E034,E097,1,1887-05-31,1887-05-31
E034,E098,1,1887-05-31,1887-05-31
E034,E099,1,1887-05-31,1887-05-31
E034,E100,1,1887-05-31,1887-05-31
E034,E101,1,1887-05-31,1887-05-31
E034,E102,1,1887-05-31,1887-05-31
E034,E110,1,1887-05-31,1887-05-31
E034,E111,1,1887-05-31,1887-05-31
E034,E112,1,1887-05-31,1887-05-31
E034,E113,1,1887-05-31,1887-05-31
E034,E116,1,1887-05-31,1887-05-31
E034,E117,1,1887-05-31,1887-05-31
E034,E124,1,1887-05-31,1887-05-31
E034,E125,1,1887-05-31,1887-05-31
E034,E126,1,1887-05-31,1887-05-31
E034,E137,1,1887-05-31,1887-05-31
E034,E138,1,1887-05-31,1887-05-31
E034,E139,1,1887-05-31,1887-05-31
E034,E140,1,1887-05-31,1887-05-31
E034,E147,1,1887-05-31,1887-05-31
E034,E148,1,1887-05-31,1887-05-31
E036,E044,1,1887-01-26,1887-01-26
E036,E049,1,1887-01-26,1887-01-26
E036,E070,1,1887-01-26,1887-01-26
E036,E076,1,1887-01-26,1887-01-26
E036,E078,1,1887-01-26,1887-01-26
E036,E087,1,1887-01-26,1887-01-26
E036,E088,1,1887-01-26,1887-01-26
E036,E107,1,1887-01-26,1887-01-26
E036,E142,1,1887-01-26,1887-01-26
E037,E083,1,1887-01-28,1887-01-28
E037,E088,1,1887-01-28,1887-01-28
E037,E089,1,1887-01-28,1887-01-28
E037,E090,1,1887-01-28,1887-01-28
E037,E091,1,1887-01-28,1887-01-28
E037,E118,1,1887-01-28,1887-01-28
E038,E080,1,1886-03-20,1886-03-20
E039,E040,1,1887-05-31,1887-05-31
E039,E041,1,1887-05-31,1887-05-31
E039,E042,1,1887-05-31,1887-05-31
E039,E043,1,1887-05-31,1887-05-31
E039,E052,1,1887-05-31,1887-05-31
E039,E053,1,1887-05-31,1887-05-31
E039,E054,1,1887-05-31,1887-05-31
E039,E055,1,1887-05-31,1887-05-31
E039,E061,1,1887-05-31,1887-05-31
E039,E062,1,1887-05-31,1887-05-31
E039,E063,1,1887-05-31,1887-05-31
E039,E064,1,1887-05-31,1887-05-31
E039,E065,1,1887-05-31,1887-05-31
E039,E074,1,1887-05-31,1887-05-31
E039,E075,1,1887-05-31,1887-05-31
E039,E076,1,1887-05-31,1887-05-31
E039,E081,1,1887-05-31,1887-05-31
E039,E082,1,1887-05-31,1887-05-31
E039,E085,1,1887-05-31,1887-05-31
E039,E096,1,1887-05-31,1887-05-31
E039,E097,1,1887-05-31,1887-05-31
E039,E098,1,1887-05-31,1887-05-31
E039,E099,1,1887-05-31,1887-05-31
E039,E100,1,1887-05-31,1887-05-31
E039,E101,1,1887-05-31,1887-05-31
E039,E102,1,1887-05-31,1887-05-31
E039,E110,1,1887-05-31,1887-05-31
E039,E111,1,1887-05-31,1887-05-31
E039,E112,1,1887-05-31,1887-05-31
E039,E113,1,1887-05-31,1887-05-31
E039,E116,1,1887-05-31,1887-05-31
E039,E117,1,1887-05-31,1887-05-31
E039,E124,1,1887-05-31,1887-05-31
E039,E125,1,1887-05-31,1887-05-31
E039,E126,1,1887-05-31,1887-05-31
E039,E137,1,1887-05-31,1887-05-31
E039,E138,1,1887-05-31,1887-05-31
E039,E139,1,1887-05-31,1887-05-31
E039,E140,1,1887-05-31,1887-05-31
E039,E147,1,1887-05-31,1887-05-31
E039,E148,1,1887-05-31,1887-05-31
E040,E041,1,1887-05-31,1887-05-31
E040,E042,1,1887-05-31,1887-05-31
E040,E043,1,1887-05-31,1887-05-31
E040,E052,1,1887-05-31,1887-05-31
E040,E053,1,1887-05-31,1887-05-31
E040,E054,1,1887-05-31,1887-05-31
E040,E055,1,1887-05-31,1887-05-31
E040,E061,1,1887-05-31,1887-05-31
E040,E062,1,1887-05-31,1887-05-31
E040,E063,1,1887-05-31,1887-05-31
E040,E064,1,1887-05-31,1887-05-31
E040,E065,1,1887-05-31,1887-05-31
E040,E074,1,1887-05-31,1887-05-31
E040,E075,1,1887-05-31,1887-05-31
E040,E076,1,1887-05-31,1887-05-31
E040,E081,1,1887-05-31,1887-05-31
E040,E082,1,1887-05-31,1887-05-31
E040,E085,1,1887-05-31,1887-05-31
E040,E096,1,1887-05-31,1887-05-31
E040,E097,1,1887-05-31,1887-05-31
E040,E098,1,1887-05-31,1887-05-31
E040,E099,1,1887-05-31,1887-05-31
E040,E100,1,1887-05-31,1887-05-31
E040,E101,1,1887-05-31,1887-05-31
E040,E102,1,1887-05-31,1887-05-31
E040,E110,1,1887-05-31,1887-05-31
E040,E111,1,1887-05-31,1887-05-31
E040,E112,1,1887-05-31,1887-05-31
E040,E113,1,1887-05-31,1887-05-31
E040,E116,1,1887-05-31,1887-05-31
E040,E117,1,1887-05-31,1887-05-31
E040,E124,1,1887-05-31,1887-05-31
E040,E125,1,1887-05-31,1887-05-31
E040,E126,1,1887-05-31,1887-05-31
E040,E137,1,1887-05-31,1887-05-31
E040,E138,1,1887-05-31,1887-05-31
E040,E139,1,1887-05-31,1887-05-31
E040,E140,1,1887-05-31,1887-05-31
E040,E147,1,1887-05-31,1887-05-31
E040,E148,1,1887-05-31,1887-05-31
E041,E042,1,1887-05-31,1887-05-31
E041,E043,1,1887-05-31,1887-05-31
E041,E052,1,1887-05-31,1887-05-31
E041,E053,1,1887-05-31,1887-05-31
E041,E054,1,1887-05-31,1887-05-31
E041,E055,1,1887-05-31,1887-05-31
E041,E061,1,1887-05-31,1887-05-31
E041,E062,1,1887-05-31,1887-05-31
E041,E063,1,1887-05-31,1887-05-31
E041,E064,1,1887-05-31,1887-05-31
E041,E065,1,1887-05-31,1887-05-31
E041,E074,1,1887-05-31,1887-05-31
E041,E075,1,1887-05-31,1887-05-31
E041,E076,1,1887-05-31,1887-05-31
E041,E081,1,1887-05-31,1887-05-31
E041,E082,1,1887-05-31,1887-05-31
E041,E085,1,1887-05-31,1887-05-31
E041,E096,1,1887-05-31,1887-05-31
E041,E097,1,1887-05-31,1887-05-31
E041,E098,1,1887-05-31,1887-05-31
E041,E099,1,1887-05-31,1887-05-31
E041,E100,1,1887-05-31,1887-05-31
E041,E101,1,1887-05-31,1887-05-31
E041,E102,1,1887-05-31,1887-05-31
E041,E110,1,1887-05-31,1887-05-31
E041,E111,1,1887-05-31,1887-05-31
E041,E112,1,1887-05-31,1887-05-31
E041,E113,1,1887-05-31,1887-05-31
E041,E116,1,1887-05-31,1887-05-31
E041,E117,1,1887-05-31,1887-05-31
E041,E124,1,1887-05-31,1887-05-31
E041,E125,1,1887-05-31,1887-05-31
E041,E126,1,1887-05-31,1887-05-31
E041,E137,1,1887-05-31,1887-05-31
E041,E138,1,1887-05-31,1887-05-31
E041,E139,1,1887-05-31,1887-05-31
E041,E140,1,1887-05-31,1887-05-31
E041,E147,1,1887-05-31,1887-05-31
E041,E148,1,1887-05-31,1887-05-31
E042,E043,1,1887-05-31,1887-05-31
E042,E052,1,1887-05-31,1887-05-31
E042,E053,1,1887-05-31,1887-05-31
E042,E054,1,1887-05-31,1887-05-31
E042,E055,1,1887-05-31,1887-05-31
E042,E061,1,1887-05-31,1887-05-31
E042,E062,1,1887-05-31,1887-05-31
E042,E063,1,1887-05-31,1887-05-31
E042,E064,1,1887-05-31,1887-05-31
E042,E065,1,1887-05-31,1887-05-31
E042,E074,1,1887-05-31,1887-05-31
E042,E075,1,1887-05-31,1887-05-31
E042,E076,1,1887-05-31,1887-05-31
E042,E081,1,1887-05-31,1887-05-31
E042,E082,1,1887-05-31,1887-05-31
E042,E085,1,1887-05-31,1887-05-31
E042,E096,1,1887-05-31,1887-05-31
E042,E097,1,1887-05-31,1887-05-31
E042,E098,1,1887-05-31,1887-05-31
E042,E099,1,1887-05-31,1887-05-31
E042,E100,1,1887-05-31,1887-05-31
E042,E101,1,1887-05-31,1887-05-31
E042,E102,1,1887-05-31,1887-05-31
E042,E110,1,1887-05-31,1887-05-31
E042,E111,1,1887-05-31,1887-05-31
E042,E112,1,1887-05-31,1887-05-31
E042,E113,1,1887-05-31,1887-05-31
E042,E116,1,1887-05-31,1887-05-31
E042,E117,1,1887-05-31,1887-05-31
E042,E124,1,1887-05-31,1887-05-31
E042,E125,1,1887-05-31,1887-05-31
E042,E126,1,1887-05-31,1887-05-31
E042,E137,1,1887-05-31,1887-05-31
E042,E138,1,1887-05-31,1887-05-31
E042,E139,1,1887-05-31,1887-05-31
E042,E140,1,1887-05-31,1887-05-31
E042,E147,1,1887-05-31,1887-05-31
E042,E148,1,1887-05-31,1887-05-31
E043,E052,1,1887-05-31,1887-05-31
E043,E053,1,1887-05-31,1887-05-31
E043,E054,1,1887-05-31,1887-05-31
E043,E055,1,1887-05-31,1887-05-31
E043,E061,1,1887-05-31,1887-05-31
E043,E062,1,1887-05-31,1887-05-31
E043,E063,1,1887-05-31,1887-05-31
E043,E064,1,1887-05-31,1887-05-31
E043,E065,1,1887-05-31,1887-05-31
E043,E066,1,1886-09-15,1886-09-15
E043,E067,1,1886-09-15,1886-09-15
E043,E074,1,1887-05-31,1887-05-31
E043,E075,1,1887-05-31,1887-05-31
E043,E076,1,1887-05-31,1887-05-31
E043,E081,1,1887-05-31,1887-05-31
E043,E082,1,1887-05-31,1887-05-31
E043,E085,1,1887-05-31,1887-05-31
E043,E096,1,1887-05-31,1887-05-31
E043,E097,1,1887-05-31,1887-05-31
E043,E098,1,1887-05-31,1887-05-31
E043,E099,1,1887-05-31,1887-05-31
E043,E100,1,1887-05-31,1887-05-31
E043,E101,1,1887-05-31,1887-05-31
E043,E102,1,1887-05-31,1887-05-31
E043,E110,1,1887-05-31,1887-05-31
E043,E111,1,1887-05-31,1887-05-31
E043,E112,1,1887-05-31,1887-05-31
E043,E113,1,1887-05-31,1887-05-31
E043,E116,1,1887-05-31,1887-05-31
E043,E117,1,1887-05-31,1887-05-31
E043,E124,1,1887-05-31,1887-05-31
E043,E125,1,1887-05-31,1887-05-31
E043,E126,1,1887-05-31,1887-05-31
E043,E137,1,1887-05-31,1887-05-31
E043,E138,1,1887-05-31,1887-05-31
E043,E139,1,1887-05-31,1887-05-31
E043,E140,1,1887-05-31,1887-05-31
E043,E147,1,1887-05-31,1887-05-31
E043,E148,1,1887-05-31,1887-05-31
E044,E049,1,1887-01-26,1887-01-26
E044,E064,1,1887-02-11,1887-02-11
E044,E070,1,1887-01-26,1887-01-26
E044,E076,1,1887-01-26,1887-01-26
E044,E078,2,1887-01-26,1887-02-11
E044,E087,1,1887-01-26,1887-01-26
E044,E088,1,1887-01-26,1887-01-26
E044,E107,1,1887-01-26,1887-01-26
E044,E108,1,1887-01-24,1887-01-24
E044,E128,2,1887-02-11,1887-02-18
E044,E131,1,1887-02-18,1887-02-18
E044,E142,2,1887-01-24,1887-01-26
E045,E142,1,1887-02-19,1887-02-19
E046,E121,1,1887-02-20,1887-02-20
E046,E122,1,1887-02-20,1887-02-20
E046,E128,2,1887-02-20,1887-02-24
E046,E130,1,1887-02-24,1887-02-24
E047,E094,1,1887-02-22,1887-02-22
E047,E132,1,1887-02-22,1887-02-22
E049,E070,1,1887-01-26,1887-01-26
E049,E076,1,1887-01-26,1887-01-26
E049,E078,1,1887-01-26,1887-01-26
E049,E087,1,1887-01-26,1887-01-26
E049,E088,1,1887-01-26,1887-01-26
E049,E107,1,1887-01-26,1887-01-26
E049,E142,1,1887-01-26,1887-01-26
E050,E051,1,1887-04-18,1887-04-18
E050,E122,1,1887-04-18,1887-04-18
E051,E122,1,1887-04-18,1887-04-18
E052,E053,1,1887-05-31,1887-05-31
E052,E054,1,1887-05-31,1887-05-31
E052,E055,1,1887-05-31,1887-05-31
E052,E061,1,1887-05-31,1887-05-31
E052,E062,1,1887-05-31,1887-05-31
E052,E063,1,1887-05-31,1887-05-31
E052,E064,1,1887-05-31,1887-05-31
E052,E065,1,1887-05-31,1887-05-31
E052,E074,1,1887-05-31,1887-05-31
E052,E075,1,1887-05-31,1887-05-31
E052,E076,1,1887-05-31,1887-05-31
E052,E081,1,1887-05-31,1887-05-31
E052,E082,1,1887-05-31,1887-05-31
E052,E085,1,1887-05-31,1887-05-31
E052,E096,1,1887-05-31,1887-05-31
E052,E097,1,1887-05-31,1887-05-31
E052,E098,1,1887-05-31,1887-05-31
E052,E099,1,1887-05-31,1887-05-31
E052,E100,1,1887-05-31,1887-05-31
E052,E101,1,1887-05-31,1887-05-31
E052,E102,1,1887-05-31,1887-05-31
E052,E110,1,1887-05-31,1887-05-31
E052,E111,1,1887-05-31,1887-05-31
E052,E112,1,1887-05-31,1887-05-31
E052,E113,1,1887-05-31,1887-05-31
